episode,environment_seed,epsilon,episode_reward,episode_cost,holding_cost,stockout_cost,ordering_cost,discarding_cost,steps,states_seen
266,529912700,0.8088960636630708,-7911.150000000001,791115.0,191885.0,84000.0,16080.0,499150.0,50,424
267,563411143,0.8082489468121403,-8565.900000000001,856590.0,196190.0,101600.0,16000.0,542800.0,50,424
268,583602387,0.8076023476546906,-8649.175,864917.5,194977.5,29600.0,17440.0,622900.0,50,424
269,349688153,0.8069562657765669,-8989.749999999998,898975.0,195835.0,118200.0,16640.0,568300.0,50,425
270,213972911,0.8063107007639456,-11906.375000000004,1190637.5,201047.5,231600.0,16640.0,741350.0,50,426
271,869963506,0.8056656522033344,-10775.950000000003,1077595.0,197405.0,188400.0,17040.0,674750.0,50,426
272,746188379,0.8050211196815718,-11762.6,1176260.0,199680.0,248800.0,17080.0,710700.0,50,427
273,292915911,0.8043771027858265,-9025.975000000002,902597.5,189247.5,87500.0,17200.0,608650.0,50,428
274,163286098,0.8037336011035978,-9170.024999999998,917002.5,196312.5,90000.0,15840.0,614850.0,50,428
275,57512116,0.8030906142227149,-9819.2,981920.0,192090.0,129900.0,17080.0,642850.0,50,428
276,328601207,0.8024481417313367,-8496.95,849695.0,192305.0,39200.0,16440.0,601750.0,50,428
277,424643977,0.8018061832179516,-9354.7,935470.0,196140.0,38000.0,16680.0,684650.0,50,428
278,842593381,0.8011647382713772,-11100.35,1110035.0,196515.0,166000.0,17320.0,730200.0,50,428
279,734011986,0.8005238064807602,-7825.574999999998,782557.5,197437.5,33600.0,16720.0,534800.0,50,428
280,602209308,0.7998833874355755,-10338.8,1033880.0,188680.0,293400.0,16600.0,535200.0,50,429
281,261591165,0.799243480725627,-8937.375,893737.5,189987.5,67600.0,16400.0,619750.0,50,429
282,23385953,0.7986040859410465,-10878.825000000003,1087882.5,199972.5,148800.0,17960.0,721150.0,50,429
283,180339226,0.7979652026722936,-7305.675000000001,730567.5,190317.5,37600.0,16800.0,485850.0,50,429
284,18917983,0.7973268305101558,-8971.1,897110.0,192910.0,134300.0,16600.0,553300.0,50,429
285,369919522,0.7966889690457477,-10277.074999999999,1027707.5,196117.5,159800.0,16640.0,655150.0,50,429
286,699510887,0.796051617870511,-10758.725000000004,1075872.5,196282.5,118400.0,17440.0,743750.0,50,429
287,308417123,0.7954147765762146,-9968.050000000001,996805.0,194075.0,100800.0,17880.0,684050.0,50,429
288,417529988,0.7947784447549536,-8501.150000000001,850115.0,192095.0,156900.0,16520.0,484600.0,50,432
289,821876256,0.7941426219991496,-7544.775,754477.5,189847.5,23700.0,17080.0,523850.0,50,432
290,987398460,0.7935073079015503,-9403.824999999999,940382.5,197632.5,134400.0,16600.0,591750.0,50,432
291,263105157,0.7928725020552291,-6472.475,647247.5,182077.5,20300.0,16120.0,428750.0,50,432
292,852217327,0.7922382040535849,-7978.525000000003,797852.5,189342.5,9900.0,15960.0,582650.0,50,432
293,291559559,0.791604413490342,-9474.325000000003,947432.5,195882.5,78100.0,17200.0,656250.0,50,432
294,235365905,0.7909711299595498,-9496.675,949667.5,194767.5,42400.0,17400.0,695100.0,50,432
295,277555240,0.7903383530555821,-8806.35,880635.0,193285.0,122000.0,16800.0,548550.0,50,433
296,550935383,0.7897060823731376,-7106.3,710630.0,186370.0,9100.0,16760.0,498400.0,50,433
297,897296745,0.789074317507239,-7787.7750000000015,778777.5,186907.5,86000.0,16120.0,489750.0,50,433
298,577019300,0.7884430580532332,-10484.025,1048402.5,198292.5,144800.0,16960.0,688350.0,50,434
299,645398629,0.7878123036067907,-5752.2750000000015,575227.5,185627.5,22000.0,15200.0,352400.0,50,434
300,931069926,0.7871820537639053,-9130.75,913075.0,196205.0,0.0,18320.0,698550.0,50,434
301,24268896,0.7865523081208942,-9620.125,962012.5,190522.5,139200.0,17040.0,615250.0,50,435
302,75775437,0.7859230662743975,-9851.25,985125.0,199925.0,150500.0,16200.0,618500.0,50,435
303,475573030,0.7852943278213779,-9400.449999999997,940045.0,195465.0,120000.0,16880.0,607700.0,50,435
304,994616315,0.7846660923591208,-12763.025,1276302.5,203682.5,225400.0,16520.0,830700.0,50,438
305,201332615,0.7840383594852335,-7982.175000000001,798217.5,185267.5,23100.0,17400.0,572450.0,50,438
306,695799602,0.7834111287976453,-5014.175000000001,501417.5,184997.5,0.0,15720.0,300700.0,50,438
307,506763657,0.7827843998946071,-7986.325,798632.5,198912.5,49800.0,16320.0,533600.0,50,438
308,396664656,0.7821581723746914,-8046.925000000002,804692.5,189292.5,53800.0,16000.0,545600.0,50,439
309,778503599,0.7815324458367917,-8647.349999999999,864735.0,192605.0,12500.0,16680.0,642950.0,50,439
310,783516508,0.7809072198801222,-7739.149999999999,773915.0,195035.0,3600.0,16880.0,558400.0,50,439
311,84201640,0.7802824941042181,-6816.374999999998,681637.5,185537.5,40000.0,15600.0,440500.0,50,439
312,529315206,0.7796582681089347,-7409.924999999999,740992.5,187662.5,48400.0,16280.0,488650.0,50,439
313,410505972,0.7790345414944475,-6787.275000000001,678727.5,186517.5,13800.0,16160.0,462250.0,50,439
314,364559608,0.778411313861252,-6471.400000000001,647140.0,186410.0,0.0,16880.0,443850.0,50,439
315,520407814,0.7777885848101629,-9259.025,925902.5,190812.5,114200.0,17040.0,603850.0,50,440
316,988883962,0.7771663539423147,-8917.35,891735.0,193605.0,68800.0,16080.0,613250.0,50,442
317,215142013,0.7765446208591609,-9092.275,909227.5,189737.5,90000.0,15440.0,614050.0,50,442
318,786228264,0.7759233851624735,-6224.700000000001,622470.0,192330.0,79600.0,15840.0,334700.0,50,442
319,674189626,0.7753026464543435,-9185.800000000001,918580.0,193820.0,154700.0,16160.0,553900.0,50,444
320,295092635,0.77468240433718,-7439.65,743965.0,188405.0,40900.0,16360.0,498300.0,50,444
321,717856337,0.7740626584137102,-10715.775,1071577.5,200297.5,136300.0,17080.0,717900.0,50,444
322,751628702,0.7734434082869792,-6412.5,641250.0,176720.0,23600.0,16080.0,424850.0,50,448
323,645807276,0.7728246535603496,-7254.075,725407.5,176447.5,111900.0,16160.0,420900.0,50,451
324,607550761,0.7722063938375012,-8383.100000000002,838310.0,189010.0,80000.0,16200.0,553100.0,50,451
325,367306389,0.7715886287224312,-8838.15,883815.0,198255.0,164800.0,16560.0,504200.0,50,451
326,458739110,0.7709713578194533,-9007.675000000001,900767.5,192737.5,91600.0,17080.0,599350.0,50,451
327,868070635,0.7703545807331976,-8566.699999999999,856670.0,192180.0,74800.0,16040.0,573650.0,50,451
328,109018700,0.7697382970686111,-10659.55,1065955.0,192185.0,170300.0,16920.0,686550.0,50,451
329,838544719,0.7691225064309561,-6871.624999999999,687162.5,184542.5,18900.0,15720.0,468000.0,50,454
330,655830774,0.7685072084258113,-9696.05,969605.0,197525.0,94800.0,16680.0,660600.0,50,454
331,39989119,0.7678924026590707,-11112.825000000003,1111282.5,196832.5,228300.0,16000.0,670150.0,50,454
332,896984323,0.7672780887369434,-9702.525,970252.5,195332.5,80800.0,17320.0,676800.0,50,454
333,878182094,0.7666642662659537,-9001.475,900147.5,194817.5,177200.0,15880.0,512250.0,50,454
334,846300247,0.766050934852941,-10327.199999999997,1032720.0,194620.0,165200.0,17400.0,655500.0,50,454
335,564410771,0.7654380941050586,-8094.724999999998,809472.5,189602.5,24000.0,16520.0,579350.0,50,454
336,248669816,0.7648257436297745,-10582.924999999997,1058292.5,199012.5,182900.0,17080.0,659300.0,50,454
337,387468416,0.7642138830348707,-7230.825,723082.5,191612.5,90700.0,15520.0,425250.0,50,454
338,886774955,0.7636025119284428,-9381.050000000001,938105.0,195535.0,119400.0,17520.0,605650.0,50,454
339,943899753,0.7629916299189,-9185.974999999997,918597.5,197627.5,86000.0,17520.0,617450.0,50,454
340,538865314,0.7623812366149649,-7522.224999999998,752222.5,188252.5,44500.0,17120.0,502350.0,50,455
341,420809236,0.7617713316256729,-8742.449999999999,874245.0,191185.0,134800.0,15960.0,532300.0,50,455
342,655342633,0.7611619145603723,-9731.924999999997,973192.5,200932.5,143600.0,15760.0,612900.0,50,455
343,652608838,0.760552985028724,-12985.524999999998,1298552.5,202992.5,275000.0,17360.0,803200.0,50,455
344,128574818,0.759944542640701,-9480.774999999998,948077.5,194437.5,87200.0,17040.0,649400.0,50,455
345,949136151,0.7593365870065885,-7575.925000000002,757592.5,181292.5,56100.0,16000.0,504200.0,50,455
346,934663119,0.7587291177369831,-6694.15,669415.0,186735.0,65200.0,16280.0,401200.0,50,455
347,381864637,0.7581221344427935,-8284.300000000001,828430.0,193340.0,69400.0,16640.0,549050.0,50,455
348,288188683,0.7575156367352393,-8677.875000000002,867787.5,189117.5,20500.0,16920.0,641250.0,50,455
349,296245624,0.7569096242258511,-8996.325,899632.5,194002.5,155600.0,16280.0,533750.0,50,455
350,939808592,0.7563040965264703,-8745.124999999998,874512.5,194612.5,75700.0,17600.0,586600.0,50,456
351,832670016,0.7556990532492491,-8482.75,848275.0,190975.0,148400.0,16000.0,492900.0,50,458
352,202795290,0.7550944940066497,-8612.749999999998,861275.0,185985.0,120100.0,16640.0,538550.0,50,460
353,436092656,0.7544904184114444,-7430.375,743037.5,181567.5,69900.0,15920.0,475650.0,50,463
354,605297043,0.7538868260767152,-8049.149999999999,804915.0,187995.0,16400.0,16920.0,583600.0,50,463
355,426544372,0.7532837166158538,-7716.4249999999965,771642.5,188372.5,9200.0,15920.0,558150.0,50,463
356,62007547,0.7526810896425611,-13727.824999999997,1372782.5,200672.5,343300.0,17760.0,811050.0,50,464
357,359189412,0.752078944770847,-7015.8499999999985,701585.0,183645.0,41200.0,15640.0,461100.0,50,464
358,306400412,0.7514772816150304,-8878.674999999997,887867.5,194807.5,149700.0,15560.0,527800.0,50,465
359,435604040,0.7508760997897383,-8137.700000000001,813770.0,189050.0,7600.0,17520.0,599600.0,50,465
360,3855807,0.7502753989099066,-10893.224999999997,1089322.5,200182.5,227200.0,16640.0,645300.0,50,465
361,624652353,0.7496751785907786,-8523.325,852332.5,193052.5,25700.0,16480.0,617100.0,50,465
362,755030786,0.7490754384479059,-10028.625000000004,1002862.5,194242.5,155700.0,16520.0,636400.0,50,465
363,776622978,0.7484761780971476,-9998.224999999999,999822.5,196062.5,80600.0,15760.0,707400.0,50,465
364,49234515,0.7478773971546698,-8701.325,870132.5,190682.5,84600.0,16200.0,578650.0,50,465
365,302257390,0.7472790952369461,-9068.774999999998,906877.5,185947.5,118600.0,17080.0,585250.0,50,465
366,161236109,0.7466812719607565,-6789.625000000001,678962.5,192122.5,8500.0,16640.0,461700.0,50,465
367,25108794,0.7460839269431879,-10187.25,1018725.0,195155.0,155300.0,17120.0,651150.0,50,465
368,792503402,0.7454870598016333,-9067.899999999998,906790.0,185260.0,116700.0,15880.0,588950.0,50,467
369,111676992,0.744890670153792,-9166.724999999997,916672.5,195912.5,65500.0,16960.0,638300.0,50,467
370,824952072,0.744294757617669,-9413.875,941387.5,190777.5,157200.0,16760.0,576650.0,50,467
371,981428030,0.7436993218115748,-7726.450000000002,772645.0,188385.0,55900.0,16160.0,512200.0,50,467
372,794269979,0.7431043623541256,-13017.6,1301760.0,201290.0,275300.0,17520.0,807650.0,50,468
373,835476085,0.7425098788642422,-7000.549999999999,700055.0,191335.0,4800.0,16520.0,487400.0,50,468
374,126338332,0.7419158709611509,-9090.175,909017.5,193147.5,28000.0,16920.0,670950.0,50,468
375,820728947,0.7413223382643819,-8465.349999999999,846535.0,192715.0,56800.0,16320.0,580700.0,50,468
376,585451591,0.7407292803937704,-7915.174999999999,791517.5,188317.5,67500.0,15800.0,519900.0,50,470
377,118765524,0.7401366969694554,-9739.925000000003,973992.5,187482.5,49900.0,17160.0,719450.0,50,471
378,458984804,0.7395445876118798,-12031.149999999998,1203115.0,200195.0,274500.0,16920.0,711500.0,50,475
379,846000784,0.7389529519417902,-10187.724999999997,1018772.5,197932.5,132000.0,16240.0,672600.0,50,476
380,608172766,0.7383617895802368,-8648.824999999999,864882.5,190852.5,76400.0,16080.0,581550.0,50,476
381,809952098,0.7377711001485726,-8883.399999999998,888340.0,187640.0,95600.0,16400.0,588700.0,50,476
382,673961666,0.7371808832684538,-8995.200000000003,899520.0,191800.0,66600.0,16720.0,624400.0,50,476
383,147450226,0.736591138561839,-9636.625000000002,963662.5,197642.5,140400.0,16520.0,609100.0,50,476
384,999072872,0.7360018656509895,-10088.749999999998,1008875.0,193825.0,150400.0,17000.0,647650.0,50,476
385,906543495,0.7354130641584686,-9412.374999999996,941237.5,196657.5,17200.0,16080.0,711300.0,50,476
386,148315950,0.7348247337071419,-7823.049999999998,782305.0,196455.0,78600.0,16400.0,490850.0,50,477
387,270562856,0.7342368739201761,-7955.700000000001,795570.0,192090.0,0.0,16680.0,586800.0,50,477
388,189892960,0.7336494844210399,-9003.549999999997,900355.0,193155.0,59800.0,16400.0,631000.0,50,477
389,289497387,0.7330625648335031,-8481.074999999997,848107.5,189117.5,25600.0,16640.0,616750.0,50,478
390,657018455,0.7324761147816362,-6658.5,665850.0,186540.0,89800.0,16560.0,372950.0,50,483
391,278262912,0.7318901338898108,-9258.175,925817.5,195137.5,123300.0,16680.0,590700.0,50,483
392,280705938,0.731304621782699,-7620.174999999999,762017.5,187347.5,46000.0,15920.0,512750.0,50,484
393,204903050,0.7307195780852728,-6898.475000000001,689847.5,175407.5,53600.0,16240.0,444600.0,50,484
394,131182212,0.7301350024228045,-11187.125,1118712.5,200022.5,195100.0,16840.0,706750.0,50,484
395,584214533,0.7295508944208662,-8170.950000000001,817095.0,190785.0,40400.0,16160.0,569750.0,50,484
396,585691193,0.7289672537053294,-12629.8,1262980.0,201720.0,283600.0,17960.0,759700.0,50,485
397,32321742,0.7283840799023652,-8283.825000000003,828382.5,188782.5,800.0,16800.0,622000.0,50,485
398,865633597,0.7278013726384432,-6936.074999999998,693607.5,191497.5,5500.0,15760.0,480850.0,50,485
399,911882160,0.7272191315403325,-9125.7,912570.0,195620.0,82400.0,17600.0,616950.0,50,485
400,431920305,0.7266373562351002,-9193.3,919330.0,192330.0,132400.0,15400.0,579200.0,50,485
401,614794402,0.7260560463501121,-7899.025,789902.5,197042.5,39200.0,16760.0,536900.0,50,485
402,417081521,0.725475201513032,-8977.249999999998,897725.0,191615.0,110100.0,16160.0,579850.0,50,487
403,596761145,0.7248948213518216,-6270.374999999998,627037.5,197007.5,12000.0,16280.0,401750.0,50,487
404,350970801,0.7243149054947401,-6263.650000000001,626365.0,172005.0,81200.0,16360.0,356800.0,50,491
405,509285382,0.7237354535703443,-7613.874999999998,761387.5,191807.5,16500.0,17280.0,535800.0,50,491
406,219492371,0.723156465207488,-8710.75,871075.0,188665.0,119800.0,16560.0,546050.0,50,492
407,247105079,0.7225779400353219,-8074.200000000002,807420.0,190030.0,128400.0,17040.0,471950.0,50,492
408,565513566,0.7219998776832937,-7997.549999999999,799755.0,191175.0,5600.0,17080.0,585900.0,50,492
409,379015954,0.721422277781147,-9514.375000000002,951437.5,183377.5,157200.0,16160.0,594700.0,50,495
410,701731284,0.7208451399589221,-11737.824999999995,1173782.5,201692.5,203300.0,17640.0,751150.0,50,495
411,242391240,0.720268463846955,-11703.224999999997,1170322.5,200682.5,242700.0,15440.0,711500.0,50,495
412,358112422,0.7196922490758774,-8680.8,868080.0,191060.0,124400.0,16120.0,536500.0,50,495
413,545211071,0.7191164952766167,-7291.375,729137.5,190867.5,61600.0,16520.0,460150.0,50,495
414,525003007,0.7185412020803954,-10828.625000000002,1082862.5,200652.5,195400.0,17160.0,669650.0,50,495
415,564189973,0.717966369118731,-6995.7750000000015,699577.5,188977.5,20400.0,16800.0,473400.0,50,495
416,756691037,0.7173919960234361,-11792.6,1179260.0,202500.0,294900.0,16560.0,665300.0,50,496
417,421131035,0.7168180824266173,-9861.425,986142.5,197992.5,170800.0,15800.0,601550.0,50,497
418,600098793,0.716244627960676,-7328.700000000002,732870.0,188010.0,54800.0,16760.0,473300.0,50,497
419,297146646,0.7156716322583074,-6884.9249999999965,688492.5,189412.5,6400.0,17280.0,475400.0,50,497
420,492670354,0.7150990949525008,-9307.925000000003,930792.5,192042.5,74800.0,16800.0,647150.0,50,497
421,437294671,0.7145270156765388,-9504.575000000003,950457.5,194447.5,159600.0,17360.0,579050.0,50,497
422,286345657,0.7139553940639976,-7909.625000000002,790962.5,185962.5,38900.0,15600.0,550500.0,50,497
423,384012456,0.7133842297487464,-7260.625,726062.5,186252.5,75000.0,15760.0,449050.0,50,497
424,150012170,0.7128135223649473,-10756.925000000001,1075692.5,200212.5,192400.0,17480.0,665600.0,50,497
425,948380881,0.7122432715470554,-7800.225000000001,780022.5,189242.5,66400.0,17080.0,507300.0,50,497
426,113622236,0.7116734769298177,-9001.550000000001,900155.0,192365.0,151100.0,16640.0,540050.0,50,497
427,381128784,0.7111041381482739,-10000.45,1000045.0,197565.0,114800.0,16880.0,670800.0,50,497
428,774468020,0.7105352548377553,-8372.274999999998,837227.5,192857.5,12000.0,16520.0,615850.0,50,497
429,767976588,0.709966826633885,-9855.5,985550.0,194250.0,186200.0,17000.0,588100.0,50,497
430,484738923,0.7093988531725779,-9141.25,914125.0,194635.0,152400.0,17040.0,550050.0,50,497
431,521367554,0.7088313340900398,-9120.25,912025.0,193495.0,83600.0,17080.0,617850.0,50,497
432,574631968,0.7082642690227678,-9430.500000000002,943050.0,193870.0,84600.0,16080.0,648500.0,50,497
433,309243739,0.7076976576075497,-9789.775,978977.5,197257.5,150000.0,17120.0,614600.0,50,497
434,689711544,0.7071314994814636,-7811.05,781105.0,195805.0,23100.0,16200.0,546000.0,50,497
435,575556342,0.7065657942818784,-8065.499999999999,806550.0,191120.0,131900.0,15880.0,467650.0,50,499
436,702040093,0.7060005416464529,-8854.300000000001,885430.0,187610.0,111600.0,15720.0,570500.0,50,499
437,27542487,0.7054357412131357,-10783.9,1078390.0,196740.0,106800.0,17800.0,757050.0,50,499
438,692259213,0.7048713926201652,-8258.55,825855.0,185365.0,37200.0,15640.0,587650.0,50,499
439,11578756,0.7043074955060691,-8264.749999999996,826475.0,190215.0,147900.0,16960.0,471400.0,50,499
440,689325539,0.7037440495096642,-7825.924999999999,782592.5,189372.5,3200.0,17320.0,572700.0,50,499
441,24851098,0.7031810542700564,-9523.975,952397.5,190647.5,123200.0,16400.0,622150.0,50,499
442,807533192,0.7026185094266403,-9449.724999999997,944972.5,197232.5,120100.0,16440.0,611200.0,50,499
443,819916756,0.702056414619099,-8358.075,835807.5,192837.5,74800.0,16920.0,551250.0,50,499
444,865441987,0.7014947694874036,-9670.749999999996,967075.0,190005.0,194500.0,16520.0,566050.0,50,499
445,896180075,0.7009335736718137,-9010.0,901000.0,191840.0,112800.0,15560.0,580800.0,50,499
446,807992529,0.7003728268128763,-8484.900000000001,848490.0,195390.0,112300.0,16400.0,524400.0,50,499
447,355797866,0.699812528551426,-7887.9,788790.0,189950.0,68400.0,16640.0,513800.0,50,499
448,918340311,0.6992526785285847,-9239.55,923955.0,196555.0,61600.0,17000.0,648800.0,50,499
449,578494939,0.6986932763857618,-6156.199999999999,615620.0,183800.0,46900.0,16120.0,368800.0,50,500
450,803719725,0.6981343217646532,-11728.775,1172877.5,197997.5,237600.0,16680.0,720600.0,50,500
451,754223913,0.6975758143072415,-8712.125000000002,871212.5,193702.5,50400.0,16560.0,610550.0,50,500
452,809301307,0.6970177536557957,-10006.249999999998,1000625.0,193435.0,107000.0,16240.0,683950.0,50,500
453,811734327,0.696460139452871,-12138.999999999998,1213900.0,198760.0,295300.0,15840.0,704000.0,50,501
454,136983851,0.6959029713413086,-9305.499999999998,930550.0,197480.0,8900.0,16720.0,707450.0,50,501
455,947231601,0.6953462489642356,-8654.475,865447.5,191047.5,128000.0,17600.0,528800.0,50,501
